,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,5.0,0.5921,"Erde, Luft, Auge, Licht, Himmel, Weg, Opa, Stadt, sonnen, Boden","['Radio', 'ÜberAll', 'Zukunftsmusik', 'Mikrofon', 'Krumpel', 'Stay', 'tunded', 'dranDas', 'Wissen', 'Zukunft', 'Sendeplatz', 'Wolke', 'grandios', 'Überblick', 'All', 'unterm', 'All', 'berAllDas', 'Beste', 'Erde', 'Luft', 'frischen', 'köstliche', 'Luft', 'Lied', 'Luft', 'dirDie', 'Erde', 'knallbuntimmer', 'blau', 'leuchten', 'Allfinde', 'hierwas', 'meist', 'Luft', 'seltene', 'Gemischbestehend', 'Stickstoff', 'Sauerstoffund', 'mehrdamit', 'quietschtaus', 'Ventil', 'schönste', 'Schlafmusik', 'frupsIch', 'Stimme', 'Radio', 'ÜberAll', 'Sause', 'Überschall', 'durchs', 'All', 'Rand', 'Erde', 'Boden', 'Planet', 'groß', 'Sand', 'mein', 'Fuß', 'Beton', 'Beton', 'Kopf', 'Sound', 'Rhythmus', 'gut', 'Laune', 'Lied', 'Radio', 'ÜberAll', 'ZukunftsmusikDas', 'Menschenkinder', 'Radio', 'ÜberAll', 'online', 'Mitstimme', 'AdaIhr', 'seltsam', 'Name', 'Krumpel', 'Originalton', 'Ada', 'krumplig', 'Falte', 'Stimmung', 'Tiefe', 'Furche', 'Laune', 'Kummer', 'ander', 'übrig', 'Krumpel', 'nennenDabei', 'Falte', 'typisch', 'Luft', 'glatt', 'weichen', 'Luftballon', 'empfindlich', 'Spitzes', 'Hartes', 'platze', 'Wut', 'ausIm', 'Moment', 'Umgang', 'Luft', 'hart', 'platzwütendBlitz', 'Donner', 'Regenschauer', 'lieb', 'Krumpelsturm', 'Frischluft', 'Gespür', 'richtige', 'Mischung', 'Mischung', 'geben', 'blau', 'Planet', 'blau', 'Farbe', 'hab', 'All', 'blau', 'Leib', 'übersäht', 'unzählig', 'Ventil', 'Schnuddeln', 'Ada', 'saugen', 'Luft', 'bersten', 'voll', 'schaukeln', 'herrlich', 'Wolke', 'lieb', 'Falte', 'HaifischflossenHutGlaubst', 'All', 'Luft', 'leeren', 'Stern', 'geeignet', 'Luftgemisch', 'schwindlig', 'taumeln', 'Gummifädchen', 'durchs', 'All', 'kopflos', 'bauchlos', 'Kurs', 'halten', 'Richtung', 'Luft', 'Bulk', 'Luft', 'selten', 'Gemisch', 'Bulk', 'Ausnahme', 'Bulk', 'All', 'Erde', 'Eidotter', 'Weltall', 'Eiweiß', 'Bulk', 'Schale', 'samt', 'Schale', 'Rand', 'Weltalls', 'sonder', 'ÜberAll', 'ÜberDrunterDrumherum', 'All', 'All', 'Wissenschaftler', 'Bulk', 'sichtbar', 'verkrumpelten', 'Welt', 'Gummiwelt', 'PhysikerWarum', 'Sendung', 'binMich', 'bewegend', 'Nachricht', 'Erde', 'Wolke', 'Überbringerin', 'Ada', 'Wut', 'Wut', 'Angst', 'Bett', 'Frage', 'Frage', 'schwindelig', 'Bett', 'Erde', 'All', 'hinaus', 'Ada', 'Naturgesetz', 'Ada', 'richtige', 'Wiederholungstäterin', 'Sturz', 'gepflegt', 'Bauch', 'Ada', 'Frage', 'heraus', 'Erde', 'All', 'Weg', 'komische', 'Sache', 'Mal', 'schicken', 'Gravitationswelle', 'Weltraumschrott', 'entlang', 'Bahn', 'abkommen', 'Frage', 'heraus', 'Erde', 'herunter', 'verdutzt', 'Versehen', 'Kleinkram', 'Krumpel', 'KuschelAdas', 'Name', 'Anfangsbuchstaben', 'Herkunft', 'All', 'Mama', 'Fantasie', 'Fantasie', 'All', 'selten', 'Eltern', 'Ada', 'Fantasie', 'Name', 'Krumpel', 'langsam', 'Luft', 'Mischung', 'Fade', 'Name', 'Ansprechen', 'Radio', 'Irgendwas', 'Nichtstun', 'Atmen', 'Ada', 'einig', 'Experiment', 'prima', 'Idee', 'Erde', 'Umlaufbahn', 'Mama', 'Kindergartenzeiten', 'Adama', 'Schaut', 'tief', 'All', 'hinausIn', 'Traum', 'Urahnin', 'iomumifiziert', 'HighTech', 'Variante', 'lebensverlängernde', 'Maßnahme', 'altern', 'Lebewesen', 'verkommen', 'Raumschiff', 'xmalUroma', 'Übergang', 'Bulk', 'ungeklärt', 'Ada', 'Text', 'Mama', 'Physikerin', 'Raumschiff', 'Rand', 'Universums', 'Art', 'Physiker', 'Welt', 'gut', 'Idee', 'Randnotiz', 'Text', 'phänomenal', 'Komisch', 'Erde', 'sonnen', 'frisch', 'Brise', 'mein', 'Planet', 'Universum', 'Luft', 'selten', 'GasEin', 'Grund', 'Ada', 'Traum', 'Erde', 'All', 'genau', 'gepflegt', 'Bauch', 'prallen', 'Zisch', 'quietsch', 'wach', 'Erde', 'Umlaufbahn', 'Känguru', 'All', 'hinaus', 'AdaWas', 'Frage', 'grandiose', 'Frage', 'Phänomenal', 'Lösung', 'Kopf', 'schnellen', 'Luft', 'hinaus', 'Ada', 'übrig', 'frupsen', 'Ada', 'tatsächlich', 'pupsen', 'Wort', 'rot', 'Gesicht', 'Pupsen', 'Peinlich', 'Ha', 'Öffentlichkeit', 'Ton', 'Ventil', 'frupsenden', 'Krumpel', 'Toll', 'TollUnd', 'on', 'Air', 'Luft', 'Radio', 'ÜberAll', 'Adama', 'Sendung', 'gehenBaustelle', 'HimmelSo', 'Text', 'Himmel', 'Thema', 'Mutter', 'Tochter', 'Himmel', 'AdaNicht', 'Bauch', 'KrumpelWie', 'Himmel', 'beantworten', 'AdaNicht', 'trivial', 'Frage', 'einig', 'Himmel', 'Erde', 'All', 'Bulk', 'himmlischIn', 'Wolke', 'Himmel', 'Wolke', 'Luft', 'Erde', 'KrumpelAdama', 'Baustelle', 'Himmel', 'Himmel', 'Atmosphäre', 'Rand', 'Atmosphäre', 'Erde', 'Rand', 'schützend', 'Hülle', 'Luft', 'ErdeDoch', 'dicht', 'Luftgemisch', 'CO', 'Kohlendioxid', 'heißen', 'ErdeIhren', 'Atmosphärenhimmel', 'Adama', 'Feld', 'herauszufinden', 'funken', 'direkt', 'anDenn', 'gut', 'Idee', 'Erde', 'UmlaufbahnKrumpelRing', 'Ring', 'Telefon', 'Ada', 'Verbindung', 'AdamaIch', 'Baustelle', 'Himmel', 'Krumpel', 'Wolke', 'AdaOriginell', 'AdamaLass', 'Krumpel', 'gut', 'Idee', 'Welt', 'Umlaufbahn', 'Erde', 'heißen', 'Treibhaus', 'ErdeLass', 'anpacken', 'Schubser', 'Asteroid', 'Sache', 'durchs', 'All', 'surfenDa', 'Duft', 'Blüte', 'feucht', 'Erde', 'Einmachglas', 'Erde', 'Acker', 'Reise', 'einsam', 'aufgeblasen', 'Luftballon', 'Reise', 'Brise', 'Heimat', 'Gesicht', 'Passt', 'Surfbrett', 'klaren', 'samt', 'Ballon', 'Heimatluft', 'Brett', 'Gravitationswellen', 'KrumpelVielleicht', 'Versuchsfeldern', 'Forscher', 'Adama', 'Zukunftsmusik', 'Sonnenschirme', 'AllMein', 'Lieblingsziel', 'Ort', 'Erde', 'sonnen', 'Bereich', 'Falle', 'Luft', 'Luft', 'wirklich', 'Schwerelosigkeit', 'Schwerkraft', 'sonnen', 'Erde', 'stark', 'Schwerkraft', 'Null', 'Ort', 'Luft', 'Boden', 'Name', 'Lagrangepunkt', 'Alternative', 'Verlegen', 'Erdumlaufbahn', 'AdamaAlso', 'Erde', 'SchubserKrumpelSo', 'Schubser', 'schützend', 'Hülle', 'Atmosphäre', 'kaputt', 'Sonnenschirme', 'All', 'Ort', 'Anziehungskraft', 'Lagrangepunkt', 'Erde', 'sonnen', 'AdamaSonnenschirme', 'Erde', 'AdaJa', 'Sonnenschirme', 'Spiegel', 'Spiegel', 'Sonnenstrahlen', 'Weltall', 'AdamaAber', 'Spiegel', 'hübsch', 'Erde', 'KrumpelMit', 'Spiegel', 'Licht', 'Ecke', 'Licht', 'AdamaWohin', 'Licht', 'AdaAuf', 'Fall', 'Erde', 'Strahl', 'sonnen', 'Licht', 'Wärme', 'Sonnenschirme', 'Sonnenstrahlen', 'Weltall', 'Sonnenlicht', 'Erde', 'heiß', 'obwohl', 'sonnen', 'Sonnenstrahlen', 'sonnen', 'Lust', 'soviel', 'AdamaSuper', 'Lösung', 'sonnen', 'Idee', 'KrumpelWir', 'sonnen', 'Eis', 'Erde', 'wegschieben', 'AdaOder', 'Sonnenstrahlen', 'Weltall', 'heißen', 'Erde', 'AdamaVielleicht', 'Spiegel', 'Weltall', 'Asteroid', 'AdaEs', 'Haken', 'genügen', 'Spiegel', 'Zuhause', 'Schwerelosigkeit', 'Sonnenschirme', 'schwer', 'All', 'AdamaKann', 'beamen', 'KrumpelViel', 'aufregend', 'Raketenwerfer', 'Ionenantrieb', 'Spiegel', 'Kurs', 'Spektakel', 'Asteroidenschauer', 'Himmel', 'Lichtbögen', 'fern', 'Gewitter', 'AdamaWann', 'unbekannt', 'Licht', 'Himmel', 'AdaEs', 'Papier', 'Sonnenschirme', 'Spiegel', 'breit', 'halb', 'Meter', 'Schritt', 'Million', 'Himmel', 'AdamaStören', 'Spiegel', 'surfen', 'KrumpelAuf', 'Schritt', 'Spiegel', 'Fußballfelder', 'Höhe', 'Spiegel', 'super', 'weder', 'Gott', 'Mächtige', 'Welt', 'Sonnenschirmen', 'Treibhaus', 'AdamaGibt', 'Möglichkeit', 'Sonnenlicht', 'Zukunftsmusik', 'Wolke', 'PinguinenDoch', 'Wolke', 'Sonnenlicht', 'Sonnenlicht', 'All', 'Wolke', 'Stratocumulus', 'Wolke', 'voll', 'Meerwasser', 'lieb', 'Südpolarmeer', 'Pinguin', 'AdamaSind', 'Wolke', 'AdaNein', 'einig', 'Forscher', 'Wolke', 'hinfahren', 'ferngesteuert', 'Windyachten', 'aufs', 'Polarmeer', 'Kapitän', 'Crew', 'Segel', 'Weg', 'Boot', 'Segel', 'Boot', 'Flettnerrotor', 'Segel', 'HightechBoote', 'ScienceFiction', 'Film', 'Aufgabe', 'Stratucumulus', 'Wolke', 'Meerwasser', 'Luft', 'Salz', 'Wasserdampf', 'Wolke', 'AdamaWie', 'Boot', 'AdaNur', 'Boot', 'Sekunde', 'Boot', 'Fass', 'Wasser', 'Luft', 'Stratocumulus', 'Wolke', 'heißen', 'Erde', 'Problem', 'reflektieren', 'Sonnenstrahlen', 'Wolke', 'genau', 'Licht', 'Wolke', 'Anfang', 'Himmel', 'Wolke', 'Himmel', 'AdamaKönnen', 'Pinguin', 'Wasser', 'Wolke', 'Wette', 'Luft', 'Kolonie', 'prustend', 'Pinguin', 'Wolke', 'Pinguin', 'Wette', 'Wolke', 'KrumpelUnd', 'Pinguin', 'dauern', 'Schatten', 'gefährlich', 'Pinguin', 'Ada', 'Zukunftsmusik', 'Simulierter', 'VulkanausbruchDie', 'Forscher', 'Erderwärmung', 'ernst', 'Lösung', 'drastisch', 'Idee', 'Luftverschmutzung', 'bevor', 'soviel', 'Kohlendioxid', 'CO', 'Fabrikkamine', 'Vulkanausbrüchen', 'Vulkan', 'Gleichzeitig', 'enorm', 'Kohlendioxid', 'CO', 'Vulkan', 'Schwefel', 'Schwefelgemisch', 'Atmosphäre', 'Stratosphäre', 'Stratosphäre', 'Anfang', 'Himmel', 'Schwefel', 'Sonnenlicht', 'All', 'obwohl', 'Mischung', 'Luft', 'Vulkan', 'soviel', 'Kohlendioxid', 'Treibhauseffekt', 'düster', 'kühl', 'schön', 'Wissenschaftler', 'Vulkaneffekt', 'AdamaKann', 'Vulkan', 'AdaNatürlich', 'Not', 'irrsinnig', 'Zeug', 'Wissenschaftler', 'Ballon', 'Schwefel', 'Atmosphäre', 'schützend', 'Hülle', 'Erde', 'Sorge', 'Stirn', 'AdamaRegnet', 'Schwefel', 'AdaNoch', 'schön', 'Idee', 'künstlich', 'BäumeIch', 'Baum', 'Schwefelbomben', 'Erde', 'AdaJa', 'Baum', 'KrumpelBäume', 'gut', 'Luft', 'Klima', 'schön', 'Lasst', 'gemeinsam', 'Krumpel', 'besonder', 'Baum', 'künstlich', 'Baum', 'Plastikbaum', 'Filter', 'Ast', 'Wind', 'Kohlendioxid', 'CO', 'Luft', 'Drohne', 'verbrauchen', 'Filter', 'stündlich', 'Kohlendioxid', 'Filter', 'Kohlendioxid', 'Mandelbaum', 'vorm', 'Fenster', 'besonder', 'Baum', 'Luft', 'gefüllt', 'Filter', 'Fabrik', 'Treibstoff', 'Baum', 'Erfinder', 'mein', 'Traum', 'Gleichgewicht', 'Atmosphäre', 'Baum', 'weiße', 'Weihnachten', 'Wolke', 'Schnee', 'komisch', 'Idee', 'Plastikbäume', 'echte', 'Baum', 'fürs', 'Klima', 'AdaSie', 'Erde', 'jed', 'Dach', 'Stadt', 'AdamaKann', 'künstlich', 'Baum', 'All', 'Luft', 'Luft', 'Universum', 'voll', 'Luft', 'Baum', 'universelle', 'Luftpumpe', 'Kohlendioxid', 'CO', 'All', 'AdaIn', 'Spur', 'Problem', 'All', 'schlecht', 'Luft', 'fehlend', 'Luft', 'Ort', 'Universum', 'schützend', 'Atmosphäre', 'Forscher', 'Mars', 'Atmosphäre', 'Jahrzehnt', 'pflanzliche', 'Lösung', 'suchen', 'Alge', 'Phytoplankton', 'Grünzeug', 'Ufer', 'Fluß', 'See', 'Meer', 'Zukunftsmusik', 'Algenteppichen', 'LuftHabt', 'Lust', 'gedüngt', 'Algenteppich', 'davonfliegen', 'aufDazu', 'Meer', 'Füllen', 'mein', 'Dünger', 'Dünger', 'Meer', 'Harnstoff', 'Wort', 'Urin', 'Meer', 'Phytoplankton', 'entlang', 'KüstenDiese', 'wabernden', 'Grünfläche', 'Ufer', 'Photosynthese', 'Sonnenlicht', 'Kohlendioxid', 'CO', 'Gas', 'Atmosphäre', 'Sonnenlichtverbrauch', 'Vorbild', 'Dreck', 'Überschwemmung', 'Küstengürtel', 'Ägypter', 'wusstenIch', 'ägyptisch', 'Prinzip', 'Lebensraum', 'positiv', 'Harnstoff', 'Küste', 'Traum', 'Surfern', 'Algenteppichen', 'fliegenHaben', 'Ägypter', 'Meer', 'AdaEher', 'umkehren', 'Ägypter', 'Fluss', 'Nil', 'Lebensader', 'Nil', 'regelmäßig', 'Feld', 'grün', 'Schlamm', 'dürr', 'Boden', 'Acker', 'Wüste', 'Fluss', 'Ägypter', 'Ernte', 'Leben', 'Zyklus', 'Kultur', 'AdamaDann', 'Algenteppich', 'Mond', 'Mondsand', 'Luft', 'KrumpelKann', 'Hof', 'Mond', 'Passt', 'Einmachglas', 'AdaAdas', 'HofGedankenspiele', 'FrüchteAuf', 'Hof', 'Ventilatoren', 'Scheunenfirst', 'Kohlendioxid', 'CO', 'Luft', 'Opa', 'alt', 'Zukunft', 'gleich', 'schützend', 'Haut', 'Schwärze', 'All', 'Blau', 'mein', 'Auge', 'Atmosphäre', 'Welt', 'bunt', 'bunt', 'ÄlterenWie', 'Einfluss', 'Spaten', 'Feld', 'Scheune', 'Frucht', 'Hand', 'Maschine', 'IdeenIch', 'Sonnenlicht', 'Solarmodulen', 'saugen', 'gewonnen', 'Strom', 'geräuschvoll', 'Kohlendioxid', 'Luft', 'Produziere', 'chemisch', 'Zauberhand', 'synthetisch', 'Sprit', 'Tanke', 'Traktor', 'Maschine', 'Weizenfelder', 'Sumpfgebiet', 'Ururgroßvater', 'Spaten', 'trocken', 'Hof', 'Mond', 'Einmachglas', 'Mond', 'Känguru', 'Zukunftsmusik', 'Katastrophe', 'Himmel', 'blauWenn', 'stillen', 'Erde', 'Erholungspause', 'stillen', 'Krumpel', 'unmittelbar', 'Virus', 'Fabrik', 'stillen', 'langsam', 'Coronazeit', 'Planet', 'schnellen', 'Erde', 'Sonnenschirmen', 'All', 'AdamaDu', 'Corona', 'angst', 'AdaDass', 'Klima', 'Umwelt', 'neuartig', 'Coronavirus', 'dauerhaft', 'unwahrscheinlich', 'Gegenteil', 'Politik', 'Wissenschaft', 'Kopf', 'Umweltthemen', 'akut', 'Krise', 'Glaube', 'Klimakrise', 'Wille', 'entscheiden', 'Natur', 'Angst', 'Minute', 'Grüner', 'Wiese', 'Erkrankte', 'gesund', 'schnell', 'Fenster', 'Baum', 'Fenster', 'heraus', 'Fisch', 'klar', 'Wasser', 'Adama', 'Wolke', 'Feld', 'durchs', 'Grüner', 'Angst', 'Wut', 'blau', 'Bauch', 'Natur', 'Sonnenschirm', 'Krumpel']"
